question,answer,series,brand,category
ALU-POWER EG254은 어디에 쓰는 거야?,"ALU-POWER EG254은(는) 측면 가공, 슬로팅 등에 사용됩니다.",EG254,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG254 시리즈를 추천합니다. ALU-POWER END MILLS TiCN 코팅이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG254,ALU-POWER,selection
ALU-POWER E5981 시리즈가 뭐야?,"ALU-POWER E5981은(는) ALU-POWER END MILLS, 엔드밀, (3 날), 3날입니다.",E5981,ALU-POWER,product_overview
ALU-POWER E5981은 어떤 소재에 쓸 수 있어?,"ALU-POWER E5981은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",E5981,ALU-POWER,material_target
ALU-POWER E5981의 특징이 뭐야?,"ALU-POWER E5981의 주요 특징: 추천 절삭조건 page. 3 날 측면 가공 및 슬로팅 cdit  알루미늄-전신재 합금 및 알루미늄-cast, 합금. Feed  lg & extra lg types should be reduced  around 50%.",E5981,ALU-POWER,feature
ALU-POWER E5981의 사양이 어떻게 돼?,"ALU-POWER E5981 사양: 날 수 3, 직경 범위 1/8~13/16, 깊이비 1.0D.",E5981,ALU-POWER,tool_shape
ALU-POWER E5981은 어디에 쓰는 거야?,"ALU-POWER E5981은(는) 측면 가공, 슬로팅 등에 사용됩니다.",E5981,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER E5981 시리즈를 추천합니다. ALU-POWER END MILLS이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다.",E5981,ALU-POWER,selection
ALU-POWER E5983 시리즈가 뭐야?,"ALU-POWER E5983은(는) ALU-POWER END MILLS, 엔드밀, (3 날), 3날입니다.",E5983,ALU-POWER,product_overview
ALU-POWER E5983은 어떤 소재에 쓸 수 있어?,"ALU-POWER E5983은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",E5983,ALU-POWER,material_target
ALU-POWER E5983의 특징이 뭐야?,"ALU-POWER E5983의 주요 특징: 추천 절삭조건 page. 3 날 측면 가공 및 슬로팅 cdit  알루미늄-전신재 합금 및 알루미늄-cast, 합금. Feed  lg & extra lg types should be reduced  around 50%.",E5983,ALU-POWER,feature
ALU-POWER E5983의 사양이 어떻게 돼?,"ALU-POWER E5983 사양: 날 수 3, 직경 범위 1/8~13/16, 깊이비 1.0D.",E5983,ALU-POWER,tool_shape
ALU-POWER E5983은 어디에 쓰는 거야?,"ALU-POWER E5983은(는) 측면 가공, 슬로팅 등에 사용됩니다.",E5983,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER E5983 시리즈를 추천합니다. ALU-POWER END MILLS이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다.",E5983,ALU-POWER,selection
ALU-POWER EG980 시리즈가 뭐야?,"ALU-POWER EG980은(는) ALU-POWER END MILLS, 엔드밀, (3 날), TiCN 코팅, 3날입니다.",EG980,ALU-POWER,product_overview
ALU-POWER EG980은 어떤 소재에 쓸 수 있어?,"ALU-POWER EG980은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EG980,ALU-POWER,material_target
ALU-POWER EG980의 코팅이랑 재질은?,ALU-POWER EG980의 코팅은 TiCN입니다.,EG980,ALU-POWER,coating_material
ALU-POWER EG980의 특징이 뭐야?,"ALU-POWER EG980의 주요 특징: TiCN 코팅 series. 추천 절삭조건 page. 3 날 측면 가공 및 슬로팅 cdit  알루미늄-전신재 합금 및 알루미늄-cast, 합금. Feed  lg & extra lg types should be reduced  around 50%.",EG980,ALU-POWER,feature
ALU-POWER EG980의 사양이 어떻게 돼?,"ALU-POWER EG980 사양: 날 수 3, 직경 범위 1/8~13/16, 깊이비 1.0D.",EG980,ALU-POWER,tool_shape
ALU-POWER EG980은 어디에 쓰는 거야?,"ALU-POWER EG980은(는) 측면 가공, 슬로팅 등에 사용됩니다.",EG980,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG980 시리즈를 추천합니다. ALU-POWER END MILLS이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG980,ALU-POWER,selection
ALU-POWER EG981 시리즈가 뭐야?,"ALU-POWER EG981은(는) ALU-POWER END MILLS, 엔드밀, (3 날), TiCN 코팅, 3날입니다.",EG981,ALU-POWER,product_overview
ALU-POWER EG981은 어떤 소재에 쓸 수 있어?,"ALU-POWER EG981은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EG981,ALU-POWER,material_target
ALU-POWER EG981의 코팅이랑 재질은?,ALU-POWER EG981의 코팅은 TiCN입니다.,EG981,ALU-POWER,coating_material
ALU-POWER EG981의 특징이 뭐야?,"ALU-POWER EG981의 주요 특징: TiCN 코팅 series. 추천 절삭조건 page. 3 날 측면 가공 및 슬로팅 cdit  알루미늄-전신재 합금 및 알루미늄-cast, 합금. Feed  lg & extra lg types should be reduced  around 50%.",EG981,ALU-POWER,feature
ALU-POWER EG981의 사양이 어떻게 돼?,"ALU-POWER EG981 사양: 날 수 3, 직경 범위 1/8~13/16, 깊이비 1.0D.",EG981,ALU-POWER,tool_shape
ALU-POWER EG981은 어디에 쓰는 거야?,"ALU-POWER EG981은(는) 측면 가공, 슬로팅 등에 사용됩니다.",EG981,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG981 시리즈를 추천합니다. ALU-POWER END MILLS이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG981,ALU-POWER,selection
ALU-POWER EG982 시리즈가 뭐야?,"ALU-POWER EG982은(는) ALU-POWER END MILLS, 엔드밀, (3 날), TiCN 코팅, 3날입니다.",EG982,ALU-POWER,product_overview
ALU-POWER EG982은 어떤 소재에 쓸 수 있어?,"ALU-POWER EG982은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EG982,ALU-POWER,material_target
ALU-POWER EG982의 코팅이랑 재질은?,ALU-POWER EG982의 코팅은 TiCN입니다.,EG982,ALU-POWER,coating_material
ALU-POWER EG982의 특징이 뭐야?,"ALU-POWER EG982의 주요 특징: TiCN 코팅 series. 추천 절삭조건 page. 3 날 측면 가공 및 슬로팅 cdit  알루미늄-전신재 합금 및 알루미늄-cast, 합금. Feed  lg & extra lg types should be reduced  around 50%.",EG982,ALU-POWER,feature
ALU-POWER EG982의 사양이 어떻게 돼?,"ALU-POWER EG982 사양: 날 수 3, 직경 범위 1/8~13/16, 깊이비 1.0D.",EG982,ALU-POWER,tool_shape
ALU-POWER EG982은 어디에 쓰는 거야?,"ALU-POWER EG982은(는) 측면 가공, 슬로팅 등에 사용됩니다.",EG982,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG982 시리즈를 추천합니다. ALU-POWER END MILLS이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG982,ALU-POWER,selection
ALU-POWER EG983 시리즈가 뭐야?,"ALU-POWER EG983은(는) ALU-POWER END MILLS, 엔드밀, (3 날), TiCN 코팅, 3날입니다.",EG983,ALU-POWER,product_overview
ALU-POWER EG983은 어떤 소재에 쓸 수 있어?,"ALU-POWER EG983은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EG983,ALU-POWER,material_target
ALU-POWER EG983의 코팅이랑 재질은?,ALU-POWER EG983의 코팅은 TiCN입니다.,EG983,ALU-POWER,coating_material
ALU-POWER EG983의 특징이 뭐야?,"ALU-POWER EG983의 주요 특징: TiCN 코팅 series. 추천 절삭조건 page. 3 날 측면 가공 및 슬로팅 cdit  알루미늄-전신재 합금 및 알루미늄-cast, 합금. Feed  lg & extra lg types should be reduced  around 50%.",EG983,ALU-POWER,feature
ALU-POWER EG983의 사양이 어떻게 돼?,"ALU-POWER EG983 사양: 날 수 3, 직경 범위 1/8~13/16, 깊이비 1.0D.",EG983,ALU-POWER,tool_shape
ALU-POWER EG983은 어디에 쓰는 거야?,"ALU-POWER EG983은(는) 측면 가공, 슬로팅 등에 사용됩니다.",EG983,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG983 시리즈를 추천합니다. ALU-POWER END MILLS이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG983,ALU-POWER,selection
ALU-POWER EG984 시리즈가 뭐야?,"ALU-POWER EG984은(는) ALU-POWER END MILLS, 엔드밀, (3 날), TiCN 코팅, 3날입니다.",EG984,ALU-POWER,product_overview
ALU-POWER EG984은 어떤 소재에 쓸 수 있어?,"ALU-POWER EG984은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EG984,ALU-POWER,material_target
ALU-POWER EG984의 코팅이랑 재질은?,ALU-POWER EG984의 코팅은 TiCN입니다.,EG984,ALU-POWER,coating_material
ALU-POWER EG984의 특징이 뭐야?,"ALU-POWER EG984의 주요 특징: TiCN 코팅 series. 추천 절삭조건 page. 3 날 측면 가공 및 슬로팅 cdit  알루미늄-전신재 합금 및 알루미늄-cast, 합금. Feed  lg & extra lg types should be reduced  around 50%.",EG984,ALU-POWER,feature
ALU-POWER EG984의 사양이 어떻게 돼?,"ALU-POWER EG984 사양: 날 수 3, 직경 범위 1/8~13/16, 깊이비 1.0D.",EG984,ALU-POWER,tool_shape
ALU-POWER EG984은 어디에 쓰는 거야?,"ALU-POWER EG984은(는) 측면 가공, 슬로팅 등에 사용됩니다.",EG984,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG984 시리즈를 추천합니다. ALU-POWER END MILLS이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG984,ALU-POWER,selection
ALU-POWER EG977 시리즈가 뭐야?,"ALU-POWER EG977은(는) ALU-POWER END MILLS EG977 SERIES TiCN 코팅, 엔드밀, (3 날), TiCN 코팅, 3날입니다.",EG977,ALU-POWER,product_overview
ALU-POWER EG977은 어떤 소재에 쓸 수 있어?,"ALU-POWER EG977은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EG977,ALU-POWER,material_target
ALU-POWER EG977의 코팅이랑 재질은?,ALU-POWER EG977의 코팅은 TiCN입니다.,EG977,ALU-POWER,coating_material
ALU-POWER EG977의 특징이 뭐야?,ALU-POWER EG977의 주요 특징: TiCN 코팅. 3 날 엔드밀. 추천 절삭조건  알루미늄 전신재 합금 및 알루미늄 주조 합금ed materials. 측면 가공 및 슬로팅 cdit provided.,EG977,ALU-POWER,feature
ALU-POWER EG977의 사양이 어떻게 돼?,"ALU-POWER EG977 사양: 날 수 3, 직경 범위 1/4~1.",EG977,ALU-POWER,tool_shape
ALU-POWER EG977은 어디에 쓰는 거야?,"ALU-POWER EG977은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등에 사용됩니다.",EG977,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG977 시리즈를 추천합니다. ALU-POWER END MILLS EG977 SERIES TiCN 코팅이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG977,ALU-POWER,selection
ALU-POWER EG985 시리즈가 뭐야?,"ALU-POWER EG985은(는) ALU-POWER END MILLS EG985 SERIES TiCN 코팅, 엔드밀, (3 날), TiCN 코팅, 3날입니다.",EG985,ALU-POWER,product_overview
ALU-POWER EG985은 어떤 소재에 쓸 수 있어?,"ALU-POWER EG985은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EG985,ALU-POWER,material_target
ALU-POWER EG985의 코팅이랑 재질은?,ALU-POWER EG985의 코팅은 TiCN입니다.,EG985,ALU-POWER,coating_material
ALU-POWER EG985의 특징이 뭐야?,ALU-POWER EG985의 주요 특징: TiCN 코팅. 3 날 엔드밀. 추천 절삭조건  알루미늄 전신재 합금 및 알루미늄 주조 합금ed materials. 측면 가공 및 슬로팅 cdit provided.,EG985,ALU-POWER,feature
ALU-POWER EG985의 사양이 어떻게 돼?,"ALU-POWER EG985 사양: 날 수 3, 직경 범위 1/4~1.",EG985,ALU-POWER,tool_shape
ALU-POWER EG985은 어디에 쓰는 거야?,"ALU-POWER EG985은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등에 사용됩니다.",EG985,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG985 시리즈를 추천합니다. ALU-POWER END MILLS EG985 SERIES TiCN 코팅이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG985,ALU-POWER,selection
ALU-POWER EG522 시리즈가 뭐야?,"ALU-POWER EG522은(는) EG522, EG930 SERIES TiCN 코팅, 엔드밀, (2 FLUTE - SIDE CUTTING / SLOTTING), TiCN 코팅, 2날입니다.",EG522,ALU-POWER,product_overview
ALU-POWER EG522은 어떤 소재에 쓸 수 있어?,"ALU-POWER EG522은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EG522,ALU-POWER,material_target
ALU-POWER EG522의 코팅이랑 재질은?,ALU-POWER EG522의 코팅은 TiCN입니다.,EG522,ALU-POWER,coating_material
ALU-POWER EG522의 특징이 뭐야?,"ALU-POWER EG522의 주요 특징: TiCN 코팅 series. 추천 절삭조건  알루미늄-전신재 합금 및 알루미늄-cast, 합금 materials. 측면 가공 및 슬로팅 cdit provided. ISO N / VDI 3323 21-25.",EG522,ALU-POWER,feature
ALU-POWER EG522의 사양이 어떻게 돼?,"ALU-POWER EG522 사양: 날 수 2, 직경 범위 D3.0~D20.0.",EG522,ALU-POWER,tool_shape
ALU-POWER EG522은 어디에 쓰는 거야?,"ALU-POWER EG522은(는) 2 날 측면 가공, 2 날 슬로팅 등에 사용됩니다.",EG522,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG522 시리즈를 추천합니다. EG522, EG930 SERIES TiCN 코팅이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG522,ALU-POWER,selection
ALU-POWER EG909 시리즈가 뭐야?,"ALU-POWER EG909은(는) EG909 SERIES TiCN 코팅 2 FLUTE - SIDE CUTTING, 엔드밀, (2 날 Side Cuttg), TiCN 코팅, 2날입니다.",EG909,ALU-POWER,product_overview
ALU-POWER EG909은 어떤 소재에 쓸 수 있어?,"ALU-POWER EG909은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금, 구리 및 구리 합금 (청동 / 황동) 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EG909,ALU-POWER,material_target
ALU-POWER EG909의 코팅이랑 재질은?,ALU-POWER EG909의 코팅은 TiCN입니다.,EG909,ALU-POWER,coating_material
ALU-POWER EG909의 특징이 뭐야?,ALU-POWER EG909의 주요 특징: TiCN 코팅. 2 날. 측면 가공.,EG909,ALU-POWER,feature
ALU-POWER EG909의 사양이 어떻게 돼?,"ALU-POWER EG909 사양: 날 수 2, 직경 범위 D4.0~D20.0.",EG909,ALU-POWER,tool_shape
ALU-POWER EG909은 어디에 쓰는 거야?,"ALU-POWER EG909은(는) 측면 가공  알루미늄-전신재 합금 및 알루미늄-cast, 합금, 측면 가공  구리 및 구리 합금 (청동 / 황동) 등에 사용됩니다.",EG909,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG909 시리즈를 추천합니다. EG909 SERIES TiCN 코팅 2 FLUTE - SIDE CUTTING이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG909,ALU-POWER,selection
ALU-POWER EG908 시리즈가 뭐야?,"ALU-POWER EG908은(는) EG908 SERIES TiCN 코팅 3 FLUTE - PLANE, 엔드밀, (3 날 Plane), TiCN 코팅, 3날입니다.",EG908,ALU-POWER,product_overview
ALU-POWER EG908은 어떤 소재에 쓸 수 있어?,"ALU-POWER EG908은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금, 구리 및 구리 합금 (청동 / 황동) 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EG908,ALU-POWER,material_target
ALU-POWER EG908의 코팅이랑 재질은?,ALU-POWER EG908의 코팅은 TiCN입니다.,EG908,ALU-POWER,coating_material
ALU-POWER EG908의 특징이 뭐야?,ALU-POWER EG908의 주요 특징: TiCN 코팅. 3 날. plane cuttg.,EG908,ALU-POWER,feature
ALU-POWER EG908의 사양이 어떻게 돼?,"ALU-POWER EG908 사양: 날 수 3, 직경 범위 D2.0~D16.0.",EG908,ALU-POWER,tool_shape
ALU-POWER EG908은 어디에 쓰는 거야?,"ALU-POWER EG908은(는) Plane cuttg  알루미늄-전신재 합금 및 알루미늄-cast, 합금, Plane cuttg  구리 및 구리 합금 (청동 / 황동) 등에 사용됩니다.",EG908,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EG908 시리즈를 추천합니다. EG908 SERIES TiCN 코팅 3 FLUTE - PLANE이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EG908,ALU-POWER,selection
ALU-POWER EK192 시리즈가 뭐야?,"ALU-POWER EK192은(는) ALU-POWER END MILLS, 엔드밀, (3 날 / Side Cuttg / 슬로팅), TiCN 코팅, 3날입니다.",EK192,ALU-POWER,product_overview
ALU-POWER EK192은 어떤 소재에 쓸 수 있어?,"ALU-POWER EK192은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EK192,ALU-POWER,material_target
ALU-POWER EK192의 코팅이랑 재질은?,ALU-POWER EK192의 코팅은 TiCN입니다.,EK192,ALU-POWER,coating_material
ALU-POWER EK192의 특징이 뭐야?,ALU-POWER EK192의 주요 특징: 3 날 엔드밀. 측면 가공 및 슬로팅 절삭 조건 shown. TiCN 코팅 versi lted separately.,EK192,ALU-POWER,feature
ALU-POWER EK192의 사양이 어떻게 돼?,"ALU-POWER EK192 사양: 날 수 3, 직경 범위 Ø1/2, 3/4, 1, 1-1/4, 2, 깊이비 Side cutting: Ae 0.5D, Ap 1.5D; Slotting: Ae 1.0D, Ap 0.5D.",EK192,ALU-POWER,tool_shape
ALU-POWER EK192은 어디에 쓰는 거야?,"ALU-POWER EK192은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등에 사용됩니다.",EK192,ALU-POWER,application
비철금속(알루미늄 등) 가공할 때 쓸만한 엔드밀 있어?,"ALU-POWER EK192 시리즈를 추천합니다. ALU-POWER END MILLS이며, ISO N(비철금속(알루미늄 등)) 소재에 적합합니다. 코팅은 TiCN.",EK192,ALU-POWER,selection
EK193 시리즈가 뭐야?,"EK193은(는) EK193 SERIES, 엔드밀, (3 날), 3날입니다.",EK193,,product_overview
EK193은 어떤 소재에 쓸 수 있어?,"EK193은(는) 알루미늄 전신재 합금, 알루미늄 주조 합금 등의 소재 가공에 적합합니다. ISO 그룹 N(비철금속(알루미늄 등))에 해당합니다.",EK193,,material_target
EK193의 특징이 뭐야?,EK193의 주요 특징: 3 날. 추천 절삭조건 provided  측면 가공 및 슬로팅. Feed  lg & extra lg types should be reduced  around 50%.,EK193,,feature
